X,Y,portid,portname,country,ISO3,fullname,lat,lon,pageid,ObjectId
-334977.697273559,7062802.41005653,port654,Liverpool,United Kingdom,GBR,"Liverpool, United Kingdom",53.42928626,-3.009155853,3fe73f3c598d4092aca955be7b90537c,940
-1977814.38478075,3334488.1792619,port1152,Santa Cruz De La Palma,Spain,ESP,"Santa Cruz De La Palma, Spain",28.67612458,-17.76700891,a6015acb552f42f6a342a773c21355c4,941
-8974126.43145833,3300888.26421952,port212,Canaveral Harbor,United States,USA,"Canaveral Harbor, United States",28.41097835,-80.61594935,36aa1487ea1c4a1a9013a048230ac0b0,942
1185005.06093846,4276501.394497,port1213,Sousse,Tunisia,TUN,"Sousse, Tunisia",35.82451281,10.64508158,4660464b7c26491b8a446e1ad95fb6bb,943
17182.880412782,6707862.97702956,port658,London,United Kingdom,GBR,"London, United Kingdom",51.48682241,0.154356441,cd876f3cae04431b913ef2667503a46a,944
-1807352.45486927,3309345.47321545,port1153,Santa Cruz De Tenerife,Spain,ESP,"Santa Cruz De Tenerife, Spain",28.47777935,-16.23572334,aec0244dc6eb49498bcab249b8cb1541,945
-8896782.61105557,3881944.83403245,port231,Charleston,United States,USA,"Charleston, United States",32.8992962,-79.92115799,7967685206f04f679d9590ab84a7467f,946
1144736.66114667,4412154.04240156,port1329,Tunis,Tunisia,TUN,"Tunis, Tunisia",36.80638815,10.28334439,4dfe88422640449c820bb743c4d35b79,947
57478.3042354761,6712053.84188727,port659,London Gateway,United Kingdom,GBR,"London Gateway, United Kingdom",51.51025908,0.516336392,cb83b970a3c0443ab1d5ca1d1f53dae7,948
-425383.87073592,5377068.62765377,port1155,Santander,Spain,ESP,"Santander, Spain",43.42618793,-3.821288327,90cfc13aa3b24a7caedb2f6aa0784eea,949
1237225.21663355,3959454.67506875,port1423,Zarzis,Tunisia,TUN,"Zarzis, Tunisia",33.48197839,11.11418322,34ab861b3ffe4e198a45266fba1cc3d6,950
-8386912.76569395,4844586.49606448,port237,Chester,United States,USA,"Chester, United States",39.8528822,-75.34091924,d31444bd4c384f1eaf33e9ec70f2f259,951
2124482.19654925,5174245.41536855,port116,Bar,Montenegro,MNE,"Bar, Montenegro",42.08849912,19.08454828,151164bab3e64d4690c5295c7c3fc69b,952
-807488.560000375,7369617.73571959,port660,Londonderry,United Kingdom,GBR,"Londonderry, United Kingdom",55.03992055,-7.253793152,5e371fa8213f4ce29cd05a999b34de2c,953
-667336.125520312,4483679.88425697,port1185,Seville,Spain,ESP,"Seville, Spain",37.31910604,-5.994782412,f60e6953dd4a4a54a91e2005f9893532,954
-8324411.51697588,1231651.28093023,port120,Barranquilla,Colombia,COL,"Barranquilla, Colombia",10.99598314,-74.77946097,73b660a036b647eeaf8d6f5810df23f5,955
-9092032.49725996,5082483.04828699,port249,Cleveland,United States,USA,"Cleveland, United States",41.47381881,-81.67511756,fb3e52d5451840899783465d8ee017b8,956
83146.9908398688,6697125.42230407,port726,Medway,United Kingdom,GBR,"Medway, United Kingdom",51.42671953,0.746922127,94fd28ab80fd449cb8989c689fdbcb96,957
133840.117857778,5027483.84597824,port1277,Tarragona,Spain,ESP,"Tarragona, Spain",41.10257906,1.202306235,ed10670aa88c4d1d89711c6a32dcc26a,958
-8579003.10641339,433855.542944654,port183,Buenaventura,Colombia,COL,"Buenaventura, Colombia",3.894388566,-77.06649613,7f7195490b5e41f5b2558c97ccc3597a,959
-10840281.7620371,3228970.88555609,port264,Corpus Christi,United States,USA,"Corpus Christi, United States",27.84122725,-97.37990791,82d91bc3fad340cf90c5547d5a0de2b5,960
57244.6909332092,6691040.68906697,port727,Medway City,United Kingdom,GBR,"Medway City, United Kingdom",51.39262543,0.514237808,5c1def7f76f1454fb73e6aed5c5d8827,961
-77568.8621042419,4575868.02610822,port1314,Torrevieja,Spain,ESP,"Torrevieja, Spain",37.97481074,-0.696812944,8738525f2ebd4d7ead63b74dc8ea4cc5,962
-8406058.86540309,1156777.72439985,port218,Cartagena,Colombia,COL,"Cartagena, Colombia",10.33500602,-75.51291158,eb2146ad4b2642e3b23f09059edc85dc,963
-7950343.04242091,5102493.3144729,port282,Davisville Depot,United States,USA,"Davisville Depot, United States",41.60836202,-71.41914669,d6c0700382014bd0a9a83376ed77f3ae,964
-559213.314390365,6746159.82029173,port740,Milford Haven,United Kingdom,GBR,"Milford Haven, United Kingdom",51.70054285,-5.023498674,6a0a011427e4441c9436b0353b82bb97,965
-35883.3040802534,4785213.69946775,port1348,Valencia,Spain,ESP,"Valencia, Spain",39.44220953,-0.322345205,0f9de96f018842449f218cc98c838c72,966
-8426732.67484206,1051605.36475399,port266,Covenas Offshore Term.,Colombia,COL,"Covenas Offshore Term., Colombia",9.404219878,-75.69862757,0308e8f2d6664b7faf956bb02121d6c0,967
-13180448.0891195,4017381.88919427,port314,EL Segundo,United States,USA,"EL Segundo, United States",33.91490744,-118.4019797,c3416a15c49b4eb79ee20a87f364b1d8,968
-971094.2362013,5197222.88741931,port1363,Vigo,Spain,ESP,"Vigo, Spain",42.24149326,-8.723487947,494625ab47774c609dc355b4b45e066c,969
-39976.6318516984,7114219.26990093,port810,New Holland,United Kingdom,GBR,"New Holland, United Kingdom",53.70359433,-0.359116194,636d3b943bc14c10a39b4ed80ecb688a,970
-8010836.68308435,1374205.24490472,port1027,Puerto Bolivar,Colombia,COL,"Puerto Bolivar, Colombia",12.25028035,-71.96257031,dc263b6db4f14c48bdb65d68341c8695,971
-13832474.2210962,5377217.17938389,port324,Empire,United States,USA,"Empire, United States",43.42715709,-124.2592301,6d5ad2f68be84c4c9e9cbd1b84e3e5ae,972
-977263.174321318,5250722.94680249,port1365,Villagarcia De Arosa,Spain,ESP,"Villagarcia De Arosa, Spain",42.59628594,-8.778904461,a11e46ce6c2e40db8efb7f51da382333,973
-331619.808953806,6721257.15959353,port817,Newport,United Kingdom,GBR,"Newport, United Kingdom",51.56168472,-2.978991429,406953c3bf2949f8bb51e7c40416a60f,974
-8262044.59080817,1237813.64485985,port1054,Puerto Nuevo,Colombia,COL,"Puerto Nuevo, Colombia",11.05031925,-74.21920934,5bcf146e504c45fe98ee88c0211d05b2,975
-13605879.1229181,6103051.0627876,port333,Everett,United States,USA,"Everett, United States",47.97713083,-122.2236917,f6b1a314b52c41c0899ffa83e87e0e49,976
-198913.842343381,7861594.73132736,port899,Peterhead,United Kingdom,GBR,"Peterhead, United Kingdom",57.49317555,-1.786873448,88f48e4b8f274c768842d4bdc8836d88,977
-8261577.00441905,1260635.11941499,port1154,Santa Marta,Colombia,COL,"Santa Marta, Colombia",11.25145763,-74.21500894,23d423436c764339856b5d700fbf9cc0,978
-10041612.8874412,3392246.31598833,port352,Fourchon,United States,USA,"Fourchon, United States",29.13034343,-90.20534334,b38fe48c78dd4b14b4e867ffa2d46ada,979
-6980674.6137536,1954300.83432045,port122,Basseterre,St.  Kitts and Nevis,KNA,"Basseterre, St.  Kitts and Nevis",17.28735648,-62.70846699,22949c7648f34dcba89de70b3ecdbe75,980
-462641.436305234,6511975.42101883,port914,Plymouth,United Kingdom,GBR,"Plymouth, United Kingdom",50.37787084,-4.155978733,b24dd2dc98b44d0c8cf74851287e5d64,981
-10611647.3453341,3368512.45284802,port358,Freeport,United States,USA,"Freeport, United States",28.94393738,-95.32605,40b7982c811f42b4b2477af123e59a22,982
-6971158.45706439,1933609.56602471,port232,Charlestown,St.  Kitts and Nevis,KNA,"Charlestown, St.  Kitts and Nevis",17.10979491,-62.6229819,78272e132a4049f5a79c76f04be6fdd8,983
-221548.477932298,6571275.17782908,port926,Poole,United Kingdom,GBR,"Poole, United Kingdom",50.71636883,-1.990203839,7ee4b487a83b4aa0b70c352ddd9907be,984
-10553596.4405773,3415131.07976025,port373,Galveston,United States,USA,"Galveston, United States",29.30976119,-94.80456985,667d3dc6a1c34f159b363de045bb27cd,985
-271331.614867158,6545682.91294458,port994,Portland Harbour,United Kingdom,GBR,"Portland Harbour, United Kingdom",50.57057977,-2.437413367,cdc22ff14b3a4fb6b4f82b0a63c20a69,986
-9722594.72859858,5104174.51724621,port377,Gary,United States,USA,"Gary, United States",41.61965319,-87.33955446,c44e6f2b8bf948e9ae08231aeea748e6,987
-123277.772913041,6586970.34364206,port1014,Portsmouth Harbour,United Kingdom,GBR,"Portsmouth Harbour, United Kingdom",50.80555434,-1.107423076,ddca9e401c1045d084c12692ae4eb0c4,988
-25055.4514633031,6591132.68306634,port1194,Shoreham Harbour,United Kingdom,GBR,"Shoreham Harbour, United Kingdom",50.82917772,-0.22507695,434e51508722439db51dd8b4c9e533b3,989
-9597165.93985162,5319742.53831761,port412,Grand Haven,United States,USA,"Grand Haven, United States",43.05103116,-86.21280848,c7a15594ac404fda9219f73a5ee7cbf5,990
-159134.730786769,6603987.80590976,port1216,Southampton,United Kingdom,GBR,"Southampton, United Kingdom",50.90206161,-1.429531609,6b34477818da49c7be89dfb9e35c0fb2,991
-9798344.17559447,5546685.40988076,port418,Green Bay,United States,USA,"Green Bay, United States",44.52266572,-88.02002332,11b8b1dfcfbc475097f9d47d858db343,992
-9917779.23352645,3549346.42827025,port428,Gulfport,United States,USA,"Gulfport, United States",30.35563981,-89.0929267,96859cdbd5434857b00b7931cf1427db,993
-151580.899275763,7344495.83483701,port1234,Sunderland,United Kingdom,GBR,"Sunderland, United Kingdom",54.91039934,-1.361674386,ccd5bb871f21403197c0f9b7fcdd5d7d,994
-17260713.3198203,2240805.4039816,port464,Hilo,United States,USA,"Hilo, United States",19.72773724,-155.0556259,58419d1898b544be86659941caa4e199,995
-17577738.6504971,2431148.15560061,port476,Honolulu,United States,USA,"Honolulu, United States",21.32896919,-157.9035129,9e57849b33a94136a9deb0d3f78d91f0,996
-128017.060304964,7285332.6678875,port1279,Teesport,United Kingdom,GBR,"Teesport, United Kingdom",54.60371827,-1.149996819,5786371d71d34b5d898171cf2cea9bc2,997
-10590912.7253969,3467638.618101,port481,Houston,United States,USA,"Houston, United States",29.72023114,-95.13978774,1581e7affcc84016af4e4bbf372e721b,998
76328.0293813605,6699117.5488822,port1289,Thamesport,United Kingdom,GBR,"Thamesport, United Kingdom",51.43787633,0.685666354,b59c0cb18ebd420dbf6318b515bb20e5,999
38123.3155056098,6702806.00457245,port1298,Tilbury,United Kingdom,GBR,"Tilbury, United Kingdom",51.45852614,0.34246757,50d8deda320947ed8f2c0e69508f42af,1000
12111768.2425543,1735880.90502614,port213,Dung Quat,Vietnam,VNM,"Dung Quat, Vietnam",15.40466501,108.8018653,3b3e6f28e59f4076b5851350728b8bdc,1001
12048069.1593799,1818060.24503323,port269,Da Nang,Vietnam,VNM,"Da Nang, Vietnam",16.11513801,108.2296467,a6d916f521234446ab43590a7c3da06d,1002
11883075.6513987,2373295.21106277,port434,Hai Phong,Vietnam,VNM,"Hai Phong, Vietnam",20.84406939,106.7474848,2a4ee547ee9e487d927c507bec792410,1003
11917290.2200956,2391227.83458397,port473,Hon Gai (Cai Lan),Vietnam,VNM,"Hon Gai (Cai Lan), Vietnam",20.99454236,107.0548395,fda308ade6694c8ab5fb83e6de015465,1004
11773402.5981382,2180294.17397949,port819,Nghe Tinh,Vietnam,VNM,"Nghe Tinh, Vietnam",19.21524656,105.762275,859641bf458046978de208cf6d3bc86b,1005
11914086.5008103,1183570.90289327,port903,Cai Mep,Vietnam,VNM,"Cai Mep, Vietnam",10.57169836,107.02606,b60546ae84914209a332c8e536c2ca49,1006
11766726.2562056,1131579.4990118,port983,Can Tho,Vietnam,VNM,"Can Tho, Vietnam",10.11224068,105.7023004,6cb8f1692b7445518c32d5010ea72e81,1007
12161036.3456162,1548542.15768851,port1078,Quy Nhon,Vietnam,VNM,"Quy Nhon, Vietnam",13.7761055,109.2444482,a9ee5bea311e4355ade99ec2eab97f9f,1008
11885153.6745972,1202208.9552131,port1291,Saigon,Vietnam,VNM,"Saigon, Vietnam",10.73624058,106.766152,1b6b99fc540e45d980d6fe20c01186e1,1009
11921397.452896,1163100.82911325,port1375,Vung Tau,Vietnam,VNM,"Vung Tau, Vietnam",10.39088089,107.0917354,3dee9a60b1884cea9651c1089bb540cd,1010
-8036788.01265885,2244567.28411311,port214,Cap Haitien,Haiti,HTI,"Cap Haitien, Haiti",19.75954418,-72.19569507,2db76abb022c40d7bceac484ebbb3462,1011
-8054836.99310773,2111195.48062815,port934,Port Au Prince,Haiti,HTI,"Port Au Prince, Haiti",18.62806777,-72.35783182,dbf27ad4f91c48dbaf8eed0f47b9d01e,1012
2400225.82952415,9121735.53808708,port1346,Vaasa,Finland,FIN,"Vaasa, Finland",63.08748865,21.56159548,d362f1a92f7f42c9a06ac3255a8fc4d5,1013
-8093237.60212532,2167830.57637867,port1125,Saint-Marc,Haiti,HTI,"Saint-Marc, Haiti",19.10948777,-72.70279036,ecabddbd8d70425caa1e45008edb8f57,1014
2053647.44718575,-4017452.25056821,port215,Cape Town,South Africa,ZAF,"Cape Town, South Africa",-33.91543197,18.4482289,3ed931da05fe4bf09427fe6cca8e747b,1015
3106533.72188278,8934103.66815739,port1354,Varkaus,Finland,FIN,"Varkaus, Finland",62.31449887,27.90646723,3e27c371520d4a34879071c0f6e7b2bd,1016
3453467.0597759,-3488407.68391846,port311,Durban,South Africa,ZAF,"Durban, South Africa",-29.88212961,31.02302243,cc8982a08aec4073a6e7f1685cecb53d,1017
3105911.8700565,-3899035.20709854,port315,East London,South Africa,ZAF,"East London, South Africa",-33.02810636,27.90088104,6fb596c4b2a94306a2f8487b0f5d7010,1018
2852297.60006965,-4015834.01767052,port948,Port Elizabeth,South Africa,ZAF,"Port Elizabeth, South Africa",-33.90336755,25.62262529,5463668d17a64f85aaea3d2052adbc41,1019
3566606.6565263,-3349249.49785648,port1099,Richards Bay,South Africa,ZAF,"Richards Bay, South Africa",-28.79239882,32.03937272,3208de13d8934f8f9f664a316ed0b15f,1020
2004609.39253084,-3895009.42267023,port1133,Saldanha Bay,South Africa,ZAF,"Saldanha Bay, South Africa",-32.99778093,18.00771256,1151e80d08d94028a61d1589a4497db3,1021
-6791521.28417785,1573578.79896402,port221,Castries,St.  Lucia,LCA,"Castries, St.  Lucia",13.99444111,-61.00927372,0effe5d839174938a64dc291329b5715,1022
-6785255.04881537,1542330.3416659,port1362,Vieux Fort,St.  Lucia,LCA,"Vieux Fort, St.  Lucia",13.72190274,-60.95298317,823e6421b30c425c8db4b2d015619a9e,1023
2080966.95675422,7241651.46946199,port380,Gdansk,Poland,POL,"Gdansk, Poland",54.37579704,18.69364423,787eab7c18114dc582f26cc25913fe27,1024
-7228910.15637667,2076662.30332384,port233,Charlotte,United States Virgin Islands,VIR,"Charlotte, United States Virgin Islands",18.33384953,-64.93840481,08addf4b1ab24439b18f9b81b5093f2a,1025
2062139.12948801,7272244.97910669,port381,Gdynia,Poland,POL,"Gdynia, Poland",54.53556218,18.52451098,fdf28f36acdd44998bd2e56b4623be7b,1026
1589114.0362809,7151805.35570744,port1242,Swinoujscie,Poland,POL,"Swinoujscie, Poland",53.90299121,14.27525427,ce5529740ae548fd9b504264195bf567,1027
1623847.06771383,7064397.25516997,port1246,Szczecin,Poland,POL,"Szczecin, Poland",53.43782148,14.5872664,35a50b9c51fb4e31a052b15931cc0752,1028
-7208685.42423509,2003126.76732789,port649,St Croix,United States Virgin Islands,VIR,"St Croix, United States Virgin Islands",17.70567396,-64.75672295,f369130a27c4499ab97e1f8b823bfc76,1029
-9059604.1833762,2189850.87169016,port389,Georgetown,Cayman Islands,CYM,"Georgetown, Cayman Islands",19.29629306,-81.38380906,ac6bbad1df6c4850a65defa8e83ba33b,1030
-179922.827048878,5973527.34259345,port791,Nantes,France,FRA,"Nantes, France",47.19235088,-1.616274255,cb3a02c1d5484c31b3b8d44d64e9cadd,1031
13553371.2998476,2893833.21941413,port238,Keelung,Taiwan Province of China,TWN,"Keelung, Taiwan Province of China",25.14717994,121.7520059,d605ea23875f4d959842cbe77661e979,1032
-6475404.8971809,758573.034459159,port390,Georgetown,Guyana,GUY,"Georgetown, Guyana",6.798369039,-58.1695519,0ef9a032b2e74e249fc680e87686f2a1,1033
13539555.6382204,2751228.34616619,port482,Hualien,Taiwan Province of China,TWN,"Hualien, Taiwan Province of China",23.98211049,121.6278977,94f81d5e966c4fd9898ba557465a6ed9,1034
-6490221.13401365,669140.015958494,port650,Linden,Guyana,GUY,"Linden, Guyana",5.999990699,-58.30264842,f7ecd504290a4b5ea88715fb63245d87,1035
810853.82601938,5418260.36680415,port820,Nice,France,FRA,"Nice, France",43.69433071,7.284023851,397fca5ae9664aab980b111b2a6209eb,1036
13394259.9916836,2579078.26549417,port541,Kaohsiung,Taiwan Province of China,TWN,"Kaohsiung, Taiwan Province of China",22.5615278,120.3226847,f48362e3f2ab4741bcfd1c586d3dd5eb,1037
-6403013.35141783,694734.72111366,port807,New Amsterdam,Guyana,GUY,"New Amsterdam, Guyana",6.228603762,-57.51924758,40342259159a4cb998d5e202568ddaf8,1038
973047.72316854,5149584.9136306,port939,Ajaccio,France,FRA,"Ajaccio, France",41.92388712,8.741036419,c0b7888e9e004abba19f7396748bcd9c,1039
13380150.8807467,2728020.21269691,port681,Mailiao,Taiwan Province of China,TWN,"Mailiao, Taiwan Province of China",23.79148547,120.1959404,b0ccdee41fc44a1ab784072264554d0d,1040
-32430.7134866959,6313059.0399415,port942,Caen,France,FRA,"Caen, France",49.22460845,-0.291330056,1bebfb2176a44952ad3af99b68094776,1041
17810522.2997311,-1053647.69539476,port475,Honiara,Solomon Islands,SLB,"Honiara, Solomon Islands",-9.422319397,159.994644,31899ae7f9ad4e829ae034e3759a20fe,1042
59253.0910260211,6357013.93297217,port958,Port Jerome,France,FRA,"Port Jerome, France",49.48181288,0.532279573,4ecd8673eb3e4ddfb94948705433119e,1043
13414551.5422363,2784459.54111973,port1252,Taichung,Taiwan Province of China,TWN,"Taichung, Taiwan Province of China",24.25457118,120.5049668,6c0d7409aa7c47658de1d866176cc9c0,1044
17882106.5654525,-1078607.23306272,port724,Mbulo,Solomon Islands,SLB,"Mbulo, Solomon Islands",-9.643438343,160.6376964,5cbbacbe891f43078e50ee07850d77f0,1045
538395.834903384,5374803.12222739,port976,Port Saint Louis Du Rhone,France,FRA,"Port Saint Louis Du Rhone, France",43.41140572,4.836492074,59dcd8e9dfd54dda9a7f9c2584a2ab14,1046
13512039.8200695,2894995.56432146,port1261,Taipei,Taiwan Province of China,TWN,"Taipei, Taiwan Province of China",25.15663144,121.3807189,67949cfabce4494d96b825b9cfb00105,1047
17539054.4929253,-937366.216217732,port802,Ndora,Solomon Islands,SLB,"Ndora, Solomon Islands",-8.390354426,157.5560072,3132ebde78494e5a9fcf5d813a6e9b1c,1048
23308.2471935479,6355343.24134137,port985,Le Havre,France,FRA,"Le Havre, France",49.47206132,0.209381547,2e5b9a6357de439b8f6994b32fa33624,1049
10220671.5051042,2545325.81479687,port241,Chittagong,Bangladesh,BGD,"Chittagong, Bangladesh",22.2812458,91.81385427,8f6b35d78fb74f4880a3cd018ce2d0f2,1050
17499311.7315239,-919148.56064612,port972,Noro,Solomon Islands,SLB,"Noro, Solomon Islands",-8.228420496,157.1989919,0ef1e4e3f79f4f9a9bffcd87a246f031,1051
116172.559061251,6342623.50880257,port986,Rouen,France,FRA,"Rouen, France",49.3977546,1.043595854,47d1193d855646b3b68b0e7bc805731b,1052
10068703.9382451,2712325.84791723,port289,Dhaka,Bangladesh,BGD,"Dhaka, Bangladesh",23.6624176,90.44870639,683e95f13cd7406e8e6a7dac3298f506,1053
17581148.4221598,-959486.36172736,port1176,Seghe,Solomon Islands,SLB,"Seghe, Solomon Islands",-8.58688616,157.9341434,090aa2f9ce3f472b872dde9dc6109ff3,1054
557621.596064653,5371338.19730194,port990,Port-De-Bouc,France,FRA,"Port-De-Bouc, France",43.38879043,5.009200025,927015bdf3774c81b1a928b4ecb2ec86,1055
9973078.00988946,2572075.06520352,port759,Mongla,Bangladesh,BGD,"Mongla, Bangladesh",22.50341944,89.58968406,2d902f41c9ee4ae6b3c824fe1a302648,1056
-9258119.88176465,965127.793546144,port402,Golfito,Costa Rica,CRI,"Golfito, Costa Rica",8.63699262,-83.16710592,a21f72452ba448ea9e973cef21262d1a,1057
339985.428611904,5315497.55053378,port991,Port-La-Nouvelle,France,FRA,"Port-La-Nouvelle, France",43.02315902,3.054141069,d7ae8ff64416429ba40b51e88dc3d223,1058
-9430525.6870959,1108998.68176305,port1032,Puerto Caldera,Costa Rica,CRI,"Puerto Caldera, Costa Rica",9.91248316,-84.71585362,c6de82cf95524aa0a688e5d097e00d00,1059
10052784.6699739,2511272.30584065,port890,Payra,Bangladesh,BGD,"Payra, Bangladesh",21.99789333,90.30570117,7363584925a146cc887504670a8c266f,1060
-9249453.35327779,1119062.09861683,port1052,Puerto Moin,Costa Rica,CRI,"Puerto Moin, Costa Rica",10.00152272,-83.08925317,54e58e089b5b466294b842f8f8b555aa,1061
-496513.392886518,6171203.72331312,port1084,Brest,France,FRA,"Brest, France",48.38534559,-4.460255696,4394622db3bf40efafdb47c17a1fe2e6,1062
-7600564.59541611,1362617.65887517,port598,Kralendijk,"Bonaire,  Saint Eustatius and Saba",BES,"Kralendijk, Bonaire,  Saint Eustatius and Saba",12.14853793,-68.27703344,28a05e449f7a4071a2bef254e0a8cc75,1063
-6816705.9464005,1477896.8511526,port574,Kingstown,St.  Vincent and the Grenadines,VCT,"Kingstown, St.  Vincent and the Grenadines",13.1589419,-61.23551139,12af36c2b90d476eb980ca1389e35c0b,1064
-7011602.89193294,1976507.60215448,port857,Oranjestad,"Bonaire,  Saint Eustatius and Saba",BES,"Oranjestad, Bonaire,  Saint Eustatius and Saba",17.47773288,-62.98630044,bbd5dc3fa81148a0bbc7c9ce926b2934,1065
-224628.072868403,6214871.62809837,port1124,Saint-Malo,France,FRA,"Saint-Malo, France",48.64519607,-2.017868311,c20b4ae89b804c869c43231e65b9db86,1066
-7920139.02109382,2443848.27134397,port414,Grand Turk,Turks and Caicos Islands,TCA,"Grand Turk, Turks and Caicos Islands",21.43520362,-71.14781935,556ed1db3c7d4759b3ddf9cc4e8f6be3,1067
-8632228.18322689,2876377.43368097,port251,Clifton Pier,The Bahamas,BHS,"Clifton Pier, The Bahamas",25.00515191,-77.54462513,6f8a4595ce9a4ea3a44396ac298c9054,1068
414929.344840588,5375475.94621049,port1183,Sete,France,FRA,"Sete, France",43.41579621,3.727373723,4274f2caecd545f6a356b534d874d528,1069
-8046156.31925318,2480403.62574236,port1025,Providenciales,Turks and Caicos Islands,TCA,"Providenciales, Turks and Caicos Islands",21.74055089,-72.279852,3cf59ee9c3284624b7fcfa86080c7ae5,1070
-8767819.85148998,3064190.77306194,port357,Freeport,The Bahamas,BHS,"Freeport, The Bahamas",26.52451521,-78.76266581,f3fb07ed5ba843529ce76fc0187898d9,1071
-245244.950291515,5988399.7598602,port1222,St Nazaire,France,FRA,"St Nazaire, France",47.28306049,-2.203072872,c8d9ad6f36324b72a546f0240a8717b3,1072
-6996724.52657918,2026196.84225132,port430,Gustavia,Saint-Barthélemy,BLM,"Gustavia, Saint-Barthélemy",17.90299026,-62.85264581,eaa24aa300a742d98f6ac5f1eca4da4c,1073
-8434443.39748304,2693416.10570193,port388,Georgetown,The Bahamas,BHS,"Georgetown, The Bahamas",23.50673765,-75.76789417,cdecaa71d4514008bd452f305a6d7dab,1074
6939497.33373409,2889132.93378211,port431,Gwadar,Pakistan,PAK,"Gwadar, Pakistan",25.10895254,62.33856519,5d3ac859b89e4bada45ac983903c6936,1075
3955017.45189865,4015696.44566915,port132,Beirut,Lebanon,LBN,"Beirut, Lebanon",33.90234183,35.52852626,c453db9238d043ddbc340904b0033ff2,1076
-8198253.48315028,2397466.65159819,port721,Matthew Town,The Bahamas,BHS,"Matthew Town, The Bahamas",21.04685691,-73.64616407,d85f5cb74eb246f89f95b2a1647014a5,1077
7456537.62817285,2854053.46548132,port543,Karachi,Pakistan,PAK,"Karachi, Pakistan",24.82327471,66.98321718,1f3881a52c0946da9fb20d15cda0e54d,1078
3940162.09071766,3975692.33173319,port1173,Saida,Lebanon,LBN,"Saida, Lebanon",33.60355327,35.39507828,46d15057000f4b19b812534da49ce360,1079
-8609667.36370363,2885655.59556097,port798,Nassau,The Bahamas,BHS,"Nassau, The Bahamas",25.08066367,-77.34195784,59feec6cd70c45c282721d37b9248ce6,1080
7494230.56248955,2852227.27632341,port775,Muhammad Bin Qasim,Pakistan,PAK,"Muhammad Bin Qasim, Pakistan",24.80838458,67.32181857,901b90f205334577bb7bad1836d696a7,1081
3988206.9996299,4089925.60008613,port1274,Tripoli,Lebanon,LBN,"Tripoli, Lebanon",34.45398765,35.82667304,165279f8ec8d418d84aa9fc6cd1c8abc,1082
-8685927.94416024,2897347.56797181,port821,Nicholls Town,The Bahamas,BHS,"Nicholls Town, The Bahamas",25.1757543,-78.02701829,7c2ce83ccac644a0aea590976175ee8b,1083
12701181.1907254,2551806.94462121,port474,Hong Kong,Hong Kong SAR,HKG,"Hong Kong, Hong Kong SAR",22.33510926,114.0966519,b08dc280fe0f4667aec5343c54bff807,1084
4093948.9542412,5901764.29162406,port135,Berdyansk,Ukraine,UKR,"Berdyansk, Ukraine",46.75247146,36.77656918,09047a11096d49a9abb3202cb6c9c56e,1085
-7022102.08210229,2040387.12236731,port253,Coles Bay Oil Terminal,Sint Maarten,SXM,"Coles Bay Oil Terminal, Sint Maarten",18.02424968,-63.08061627,97084a9ef7614a8f992c2238ee0d2419,1086
11524623.7518347,1195724.05265167,port535,Sihanoukville (Kompong Som),Cambodia,KHM,"Sihanoukville (Kompong Som), Cambodia",10.67900004,103.5274566,b1194d7ebe6d4e00afce536a17077d81,1087
3412673.34108067,5833648.44046029,port489,Chornomorsk,Ukraine,UKR,"Chornomorsk, Ukraine",46.33159947,30.65656622,ab188f0a4a4c49a8970328d919530344,1088
-7018166.87353744,2038912.0016295,port902,Philipsburg,Sint Maarten,SXM,"Philipsburg, Sint Maarten",18.01164829,-63.04526569,c34130cbe88c40d18e3fc7b4fc59a4ec,1089
5640329.46179491,3022552.51656172,port1203,Sitrah,Bahrain,BHR,"Sitrah, Bahrain",26.18935646,50.66794163,83532458b5054f04aafb0dfebf18c70b,1090
4059146.56408634,5674817.06818969,port559,Kerch,Ukraine,UKR,"Kerch, Ukraine",45.33753599,36.46393399,1cc88374479846bcb0e669e478e3e562,1091
8887724.42275148,775572.740671666,port254,Colombo,Sri Lanka,LKA,"Colombo, Sri Lanka",6.949982173,79.8397869,830b022c3867486b80716686a86a366d,1092
4554579.20991538,-244569.006612498,port631,Lamu,Kenya,KEN,"Lamu, Kenya",-2.196462578,40.91448117,99cfc2e89b5e46dfbe16175aef1b4eae,1093
4175046.3398561,5950950.53438542,port707,Mariupol,Ukraine,UKR,"Mariupol, Ukraine",47.05435393,37.50507939,a8d27289787d4b23a7ca7b9530d665ab,1094
9027416.14148138,683545.049133059,port678,Hambantota,Sri Lanka,LKA,"Hambantota, Sri Lanka",6.128669137,81.09465896,ad292f9d6e824cf4a6a1e9b9a7a4417b,1095
4412088.69543475,-451006.915730904,port757,Mombasa,Kenya,KEN,"Mombasa, Kenya",-4.048091983,39.6344671,4e34566434344578909fc0eb18f2ee55,1096
3563955.86783096,5932200.41704702,port782,Mykolaiv,Ukraine,UKR,"Mykolaiv, Ukraine",46.93947485,32.01556028,82732d70884347bb858a2d1d65100f0b,1097
9039010.01524053,956701.513043638,port1319,Trincomalee,Sri Lanka,LKA,"Trincomalee, Sri Lanka",8.562149056,81.1988085,0de08dd111e14bcdb717390bfeadd496,1098
-17531285.3720795,223482.577486985,port576,Kiritimati,Kiribati,KIR,"Kiritimati, Kiribati",2.007167486,-157.486216,6f4af3a037264aa2beb32f1a0120f92c,1099
